VV,VH,smap_am,soil_moisture
-11.72304945,-17.97745121,0.20585322380100002,0.073
-8.027194296000001,-14.3703891,0.19269053638,0.076
-8.027194296000001,-14.3703891,0.181359559298,0.015
-9.357032033,-14.49940541,0.159055516124,0.35100000000000003
-6.9607754779999995,-13.09774437,0.153584778309,0.09699999999999999
-5.646773187999999,-12.23606999,0.16389299929099999,0.07
-7.385216155,-14.57292775,0.243034601212,0.172
-6.953370337000001,-12.86720407,0.16073743999,0.091
-8.565505499999999,-14.4121833,0.210065454245,0.10099999999999999
-5.004363639,-11.90317465,0.272900402546,0.114
-8.745605798,-14.74395867,0.175762742758,0.0
-10.03840483,-16.65954975,0.133696168661,0.113
-7.630965487999999,-14.32650941,0.240681067109,0.177
-8.470719109,-15.83653453,0.160552352667,0.22899999999999998
-7.9232247870000005,-14.09077272,0.510115385056,0.195
-9.247194237,-15.72277567,0.23657321929900002,0.12300000000000001
-11.37269582,-19.67238858,0.119105115533,0.188
-6.543597479,-15.95645118,0.09278275817630001,0.15
-12.22138067,-19.28564203,0.116527199745,0.27399999999999997
-14.78149403,-22.76076954,0.0912620425224,0.0
-11.68416168,-19.81410101,0.0819017291069,0.24600000000000002
-4.067536562,-11.09654548,0.07964017987250001,0.132
-9.253610972,-15.88482218,0.189569801092,0.242
-8.502885603,-14.30757299,0.179103374481,0.151
-13.47060471,-22.14783803,0.0560846142471,0.22699999999999998
-7.996500414,-13.93349959,0.260864645243,0.062
-6.697323497,-12.91749985,0.13644868135500002,0.14400000000000002
-9.505882297000001,-15.94867427,0.126135498285,0.033
-10.78063436,-17.42779851,0.17420400679099998,0.22899999999999998
-7.241227274,-15.92750722,0.10265879332999998,0.349
-12.07203888,-18.02092949,0.168396413326,0.040999999999999995
-9.057855702000001,-16.06379044,0.16842903196800002,0.21100000000000002
-5.512140542999999,-12.87227564,0.09924675524229999,0.0
-10.38770384,-16.42583544,0.155920296907,0.17
-5.611777104,-12.57467926,0.209141030908,0.091
-24.72,-28.05,0.175735607743,0.078
-10.3941761,-17.93581116,0.081234395504,0.075
-7.469111325,-13.23884464,0.265589594841,0.037000000000000005
-5.323725809,-12.52003009,0.15782214701199998,0.073
-5.323725809,-12.52003009,0.143332839012,0.24
-5.355857558,-13.09012813,0.140138059855,0.106
-3.600988332,-11.71706589,0.144594714046,0.068
-10.03045333,-17.23332446,0.057537369430099995,0.134
-4.189355623,-12.52568699,0.2421592623,0.158
-8.993739791,-14.45807215,0.132279723883,0.069
-6.099384109,-12.97159959,0.139680042863,0.079
-12.02402077,-19.24793478,0.0765592604876,0.045
-7.306211369,-13.19462483,0.206360802054,0.0
-11.77998404,-18.76336618,0.0488604977727,0.153
-7.919795141,-14.03849568,0.23002867400600002,0.006999999999999999
-9.66263492,-16.82550899,0.24788551032499997,0.16699999999999998
-8.691857488,-14.19617913,0.27473083138500004,0.065
-14.18975989,-26.02365832,0.11131567508,0.095
-8.579172372999999,-14.42321381,0.265870690346,0.245
-12.30781482,-21.34039164,0.122170262039,0.008
-12.49092927,-20.34917302,0.06932973861689999,0.23199999999999998
-15.63048796,-23.62522744,0.0542833097279,0.209
-6.708748897,-13.73783095,0.09055980294939998,0.0
-10.14367503,-17.80410881,0.076566785574,0.07400000000000001
-4.311180191,-12.01915182,0.13746213913,0.11199999999999999
-5.8977438289999995,-12.02375185,0.07908887416119999,0.185
-4.598577677,-10.1334895,0.0839785262942,0.037000000000000005
-8.985798068,-16.88148106,0.0519266724586,0.139
-7.92336212,-13.57360782,0.0806910768151,0.076
-8.697902254,-14.79737162,0.0900882780552,0.14300000000000002
-9.013897207000001,-14.79517772,0.108913049102,0.359
-1.360741978,-8.496597928,0.103442080319,0.162
-5.596119601,-13.08241373,0.102116130292,0.174
-11.33264274,-18.77746671,0.0642314180732,0.038
-11.55860136,-19.16542468,0.040914550423599996,0.136
-8.071498966,-14.31311803,0.24960079789200001,0.247
-7.256566019,-13.3181283,0.310351192951,0.08
-9.834970506,-18.20403733,0.08149525523189999,0.445
-12.85127865,-20.94469952,0.0609085410833,0.109
-9.773216926,-18.14369384,0.111650288105,0.011000000000000001
-13.47037844,-21.24136005,0.14158895611800001,0.23
-9.786029287,-16.30273997,0.0975651964545,0.215
-15.27812015,-24.52794804,0.120232746005,0.09
-7.24462773,-14.35202025,0.203679263592,0.37200000000000005
-15.7331801,-25.91891315,0.08894751966,0.2
-6.676959176,-13.46066101,0.23044462501999996,0.013999999999999999
-6.676959176,-13.46066101,0.23044462501999996,0.032
-6.676959176,-13.46066101,0.23044462501999996,0.037000000000000005
-12.55136012,-20.38633355,0.09315052628519999,0.051
-11.2194654,-17.8675705,0.11754905432499999,0.185
-16.93807956,-24.92695961,0.100220501423,0.079
-7.485276545,-15.80860119,0.103483237326,0.10400000000000001
-7.485276545,-15.80860119,0.108455896378,0.044000000000000004
-8.439964161,-14.75480852,0.12840719521,0.264
-7.5218609579999995,-13.93918457,0.142283171415,0.38799999999999996
-6.935937438,-12.94153379,0.125386506319,0.159
-9.530383853,-15.77490297,0.0866217911243,0.022000000000000002
-8.563858597000001,-14.77337165,0.147444486618,0.28800000000000003
-8.717394117000001,-15.04057932,0.109644927084,0.048
-8.24928885,-14.55420421,0.153723746538,0.0
-0.479571762,-9.824167222,0.132529169321,0.085
-6.970516504,-13.19243965,0.134226724505,0.08900000000000001
-10.0199907,-16.39565419,0.117734760046,0.175
-9.632072569,-15.80093121,0.130027294159,0.166
-8.934455111,-14.93309645,0.085728392005,0.132
-10.08908766,-15.58671936,0.157662048936,0.29
-3.928284223,-10.50365948,0.15170904994,0.146
-9.242189463999999,-15.36494909,0.107883542776,0.036000000000000004
-9.050424915,-15.30085148,0.130600363016,0.179
-6.0591624610000006,-12.25691962,0.151400521398,0.031
-4.08449679,-12.72781333,0.254427820444,0.10800000000000001
-13.56053016,-20.43746046,0.12116347998400001,0.045
-7.234805822,-13.40099607,0.24057042598700001,0.121
-14.927217,-21.75585317,0.131134748459,0.23
-7.81,-14.0,0.0976769626141,0.2
-14.64039159,-25.35547681,0.129149824381,0.09300000000000001
-2.965098481,-10.22511566,0.20204782485999997,0.015
-12.83508134,-20.60914181,0.119180239737,0.008
-15.69375792,-24.95901188,0.087284989655,0.2
-10.9167629,-16.67368002,0.103263385594,0.304
-13.12177546,-20.344498899999998,0.12136262655300001,0.217
-9.699299097,-17.13097114,0.112761303782,0.0
-13.32955369,-21.82122964,0.0852541998029,0.053
-12.04431676,-18.89094253,0.118988744915,0.18100000000000002
-15.497021799999999,-25.31897985,0.109867624938,0.086
-7.5295603920000005,-13.68125728,0.11415270715999998,0.043
-5.636452921,-11.5463701,0.216871887445,0.02
-6.842092895,-15.32581451,0.09719519317150001,0.271
-8.325033182,-14.34304523,0.18672209978100002,0.113
-7.629283869,-13.73325748,0.126717582345,0.243
-8.253011591,-14.09028206,0.18200860917599998,0.078
-6.761080262999999,-12.55842866,0.19619256258,0.152
-7.727820852000001,-13.85335021,0.152973920107,0.27399999999999997
-10.07641547,-16.11717508,0.09998992830509999,0.043
-8.855980372000001,-15.59564339,0.144140392542,0.084
-8.375745019,-14.40197372,0.155993908644,0.0
-8.423209065,-14.203517699999999,0.308153390884,0.162
-5.139097984,-11.25487545,0.141002774239,0.086
-9.749441893,-16.74486285,0.120815806091,0.163
-5.510910614,-12.47768713,0.08478806912900001,0.11
-9.7745849,-15.865387400000001,0.10393236577500001,0.025
-5.7550549029999996,-11.92181981,0.158515527844,0.032
-7.1401753910000005,-14.52883216,0.0960437133908,0.191
-6.382179379,-13.26348048,0.113549552858,0.146
-9.79,-15.74,0.228702932596,0.087
-7.273498054,-13.18176833,0.180449172854,0.287
-9.400803198,-15.54948532,0.42707091569899996,0.15
-11.52563079,-17.27876374,0.10294219851500001,0.12
-14.34811643,-20.84326727,0.0618974342942,0.102
-10.004295599999999,-16.24501603,0.0,0.14
-15.37927798,-23.01570865,0.143374323845,0.0
-8.378190536,-14.00283865,0.230725243688,0.18899999999999997
-5.175454799,-14.45088411,0.129814296961,0.083
-6.69059911,-13.06323325,0.08994930982589999,0.11900000000000001
-8.284432616,-14.26016469,0.08734437823300001,0.179
-8.14171764,-13.988315700000001,0.11388873308900001,0.076
-9.118832356,-15.10425332,0.09281627833839999,0.28
-8.46317401,-14.53379222,0.217261567712,0.035
-8.53442708,-14.83866412,0.522607088089,0.147
-7.865559872,-13.54944601,0.49542966485,0.14400000000000002
-8.351823233,-15.60549688,0.10934790223799999,0.205
-10.47778427,-16.7758565,0.120553188026,0.057
-11.71774297,-18.83040442,0.24884927272799998,0.076
-7.2212258579999995,-15.24810534,0.14434492588,0.207
-12.03880375,-19.19261362,0.188122302294,0.02
-8.751792092,-14.37425972,0.168866127729,0.244
-13.136000699999999,-21.83123167,0.09030592441560001,0.0
-11.81525794,-18.31010583,0.131039053202,0.253
-7.851718719,-13.38254886,0.12045763433000001,0.191
-8.001406813,-13.66498468,0.194960579276,0.281
-6.285930072999999,-13.27891851,0.0915298014879,0.195
-7.7175534720000005,-13.07336631,0.18711355328600002,0.34
-7.7175534720000005,-13.07336631,0.18090745806699998,0.402
-10.18191936,-16.53697286,0.142724245787,0.313
-9.432673155,-15.28721,0.13258787989600002,0.295
-8.54624408,-14.07603954,0.146233946085,0.317
-9.181070722000001,-15.73413671,0.15208828449200001,0.3
-3.6203888269999998,-12.73928545,0.179991394281,0.326
-6.493280052,-15.07563194,0.192789822817,0.261
-9.125797525,-15.38894174,0.137795299292,0.38299999999999995
-7.742295437,-13.49877082,0.173996374011,0.295
-8.174358718999999,-13.62077217,0.20247259736099998,0.28600000000000003
-8.958655942,-15.98653749,0.127763703465,0.405
-9.435780907,-14.75547031,0.194370001554,0.397
-7.765102316,-13.43912334,0.171028673649,0.405
-8.714848211,-15.92073714,0.208877772093,0.40700000000000003
-5.470969879,-12.94235937,0.260860025883,0.33
-11.67727911,-19.55050831,0.24834394454999997,0.22899999999999998
-7.94913736,-14.96798911,0.181855618954,0.228
-6.3939194729999995,-13.38504157,0.221986562014,0.04
-10.82564059,-17.93351149,0.14979948103399998,0.151
-11.76128734,-18.03641842,0.128198444843,0.29
-12.43057057,-18.13048628,0.10483744740499999,0.068
-8.062739537,-14.86850113,0.12260566651799999,0.295
-7.648354802,-13.580774400000001,0.343718498945,0.209
-7.725034253,-13.41910038,0.19815739989300002,0.24600000000000002
-10.15136143,-15.75460292,0.0889456644654,0.179
-3.7642308589999995,-16.61200768,0.18795092403900002,0.314
-3.7642308589999995,-16.61200768,0.188266336918,0.4
-6.296886806,-12.88380638,0.136239588261,0.312
-7.341141022,-13.86123357,0.20186753571,0.405
-8.319581684,-14.62013895,0.211554691195,0.33799999999999997
-9.299193549,-15.64849827,0.202863290906,0.325
-9.762184925,-16.60596477,0.20846064388799998,0.311
-5.830778401,-12.94878224,0.212609648705,0.284
-7.33,-14.56,0.153129935265,0.3
-7.009756235,-14.30899795,0.155241042376,0.28600000000000003
-5.434014815,-14.293002800000002,0.179269939661,0.2
-7.402038987999999,-14.73853636,0.24546737968899998,0.13699999999999998
-11.55907674,-18.61258534,0.200576215982,0.317
-7.4415744639999994,-14.01854689,0.20968319475699998,0.23600000000000002
-11.24503647,-18.36183728,0.162807092071,0.12300000000000001
-2.0080075969999998,-9.869892657000001,0.197083100677,0.37200000000000005
-7.9582933,-14.46632604,0.178873896599,0.284
-7.816135237,-13.60318807,0.20169772207699999,0.272
-8.062275927,-14.74160514,0.12135839462300001,0.40399999999999997
-11.24503647,-18.36183728,0.123205699027,0.317
-7.66113853,-14.74312797,0.238502547145,0.405
-8.585348211,-16.04511568,0.112662665546,0.257
-8.971034711,-17.22468019,0.117830857635,0.332
-7.576134885,-13.68496542,0.19300858676399998,0.4
-8.741317699,-14.5549951,0.217993304133,0.368
-7.696414559,-13.99879243,0.18926058709600002,0.28800000000000003
-9.105899487,-15.21969474,0.178225472569,0.405
-2.212409338,-10.13395629,0.215140804648,0.263
-5.946309239,-14.686960000000001,0.18004129826999998,0.18600000000000003
-8.341145289,-15.30342023,0.105322636664,0.294
-7.088827848999999,-12.91705682,0.5226953625680001,0.298
-10.58671009,-16.78096402,0.08555759489539999,0.247
-10.37043729,-16.47032359,0.312516450882,0.156
-10.62480091,-16.82120386,0.246108576655,0.27399999999999997
-8.39970623,-14.47891961,0.309553056955,0.124
-8.028146882,-14.83070756,0.0,0.147
-12.43,-18.34,0.08868039399389999,0.434
-11.88030661,-20.85550296,0.100230328739,0.195
-10.28201221,-18.11686382,0.135022863746,0.13699999999999998
-11.00536428,-21.30199277,0.11382497847100001,0.225
-11.00536428,-21.30199277,0.11382497847100001,0.359
-8.328678704,-14.512618900000001,0.106789343059,0.29600000000000004
-8.429735994,-14.26969935,0.330009639263,0.187
-10.75908453,-18.20308198,0.194676816463,0.301
-5.1608805680000005,-11.74214704,0.142294466496,0.34299999999999997
-10.75648343,-18.19761801,0.208645269275,0.376
-8.443153013,-14.31781186,0.19254072010499998,0.073
-8.521502202999999,-14.44844587,0.194566458464,0.256
-8.951324975,-15.90142776,0.116439372301,0.205
-11.16095013,-17.50309531,0.13439629972,0.36200000000000004
-6.769594564,-13.42840579,0.11041763424900002,0.201
-11.77325417,-18.25678414,0.198664456606,0.308
-9.261408471000001,-15.79141333,0.15756954252699998,0.11199999999999999
-9.261408471000001,-15.79141333,0.121297553182,0.298
-9.977051545,-15.34544299,0.21417060494399998,0.40399999999999997
-7.944142466000001,-14.66248014,0.106024727225,0.251
-7.043106322000001,-13.725047,0.110845416784,0.327
-8.401245252,-16.24032244,0.157103121281,0.126
-7.623112863999999,-13.82234096,0.0972349122167,0.298
-8.767848389,-14.94445896,0.22404198348499998,0.0
-4.241471318,-11.47834688,0.258352011442,0.33299999999999996
-10.91737733,-17.79610454,0.23464730381999999,0.301
-9.68452583,-16.03963106,0.207512438297,0.051
-10.45022756,-17.70214812,0.11349746584899999,0.23800000000000002
-9.393070997,-16.41663236,0.110414803028,0.16899999999999998
-7.984729529,-14.36946731,0.530503630638,0.079
-10.91688959,-19.78878976,0.330098897219,0.069
-11.66793162,-20.03860327,0.0684875100851,0.08900000000000001
-6.414525134,-15.6493105,0.06835621595380001,0.401
-12.19171759,-19.65503192,0.08873414993289999,0.42700000000000005
-14.60018478,-21.9676164,0.0952710658312,0.0
-12.34139646,-19.91675239,0.155647069216,0.19399999999999998
-4.607247043,-12.08877796,0.071448251605,0.203
-9.341715125,-15.75792569,0.255228459835,0.368
-8.093021031000001,-14.07475964,0.284379005432,0.24100000000000002
-14.74249184,-22.49429977,0.07725901901719999,0.45299999999999996
-7.64019706,-13.73821569,0.42840719223000007,0.113
-6.328003547000001,-12.96560588,0.114667505026,0.295
-10.18352114,-16.94689282,0.172721788287,0.314
-10.31204521,-17.3354663,0.140842825174,0.342
-7.287258262999999,-16.08772317,0.11267752200400001,0.4
-11.20806747,-17.74124223,0.190855562687,0.371
-9.550337778,-16.49624868,0.113040573895,0.187
-5.547724178999999,-13.06181466,0.126864075661,0.18600000000000003
-11.00514777,-17.11980611,0.106324903667,0.36200000000000004
-6.245217049,-12.99096726,0.102668970823,0.19399999999999998
-25.05,-28.27,0.180574014783,0.304
-10.50312519,-17.72788362,0.159951865673,0.21100000000000002
-7.422899973,-13.404048699999999,0.171920567751,0.121
-5.571837172,-13.70915157,0.14405179023700002,0.10099999999999999
-5.571837172,-13.70915157,0.111587509513,0.285
-5.042237251,-13.842345300000002,0.109891027212,0.243
-3.992100587,-12.03072591,0.11503691971300001,0.325
-10.42724208,-17.42582218,0.082150682807,0.256
-5.3161349,-14.40445361,0.151941686869,0.126
-9.075650156,-14.48434532,0.177496209741,0.294
-6.035905702000001,-13.092496699999998,0.106849744916,0.27699999999999997
-11.02177004,-18.51866804,0.162621557713,0.162
-10.340056500000001,-16.70687563,0.21158793568599998,0.301
-10.97163383,-17.98017799,0.09010183811189999,0.25
-7.329176542999999,-13.624619400000002,0.34614908695200003,0.141
-11.72269988,-18.92606804,0.10190872103,0.218
-8.145725108999999,-14.44389605,0.369081497192,0.146
-13.98492475,-24.92524897,0.11347692459799999,0.203
-9.157030636,-15.52699623,0.376491129398,0.265
-12.31888733,-21.01713396,0.100739471614,0.057
-12.26496843,-19.90623672,0.141773894429,0.29600000000000004
-15.22173218,-22.44448659,0.06660357117650001,0.604
-6.999647885,-14.05818965,0.118324913085,0.18100000000000002
-10.24467558,-17.31677632,0.140988901258,0.205
-3.7238759760000004,-11.98501378,0.19213779270599998,0.177
-5.384147651,-11.8392323,0.21222375333299998,0.37799999999999995
-5.714972142000001,-11.43769852,0.0647574141622,0.248
-9.240551381,-16.67487308,0.0753607675433,0.253
-7.702276389,-13.29693301,0.153442934155,0.311
-7.992886786000001,-14.33082772,0.147789150476,0.408
-8.53747763,-14.67195383,0.20451502502,0.36200000000000004
-1.25363231,-9.169681542000001,0.156038910151,0.16
-5.1144859,-14.17917973,0.166104987264,0.175
-10.64226766,-18.19295221,0.146614104509,0.147
-10.78436879,-18.20308292,0.0766463279724,0.24100000000000002
-8.260423234,-14.66521035,0.364587783813,0.22699999999999998
-5.560217856,-13.3324619,0.25327217578899996,0.209
-8.414013001,-15.87023056,0.197238355875,0.027999999999999997
-14.01728324,-19.92997877,0.16007547080499998,0.22899999999999998
-9.978142287999999,-16.46011347,0.132762238383,0.165
-15.07846961,-23.48611115,0.131190896034,0.183
-8.988399121,-16.5094275,0.28170874714899996,0.505
-14.1649286,-21.01015954,0.0849175602198,0.17300000000000001
-7.573576983,-14.92699008,0.37674033641800003,0.102
-7.573576983,-14.92699008,0.37674033641800003,0.09699999999999999
-7.573576983,-14.92699008,0.37674033641800003,0.149
-12.41203703,-19.62861465,0.0804177224636,0.14
-13.45157095,-20.06287567,0.07818800956010001,0.051
-11.80442056,-18.59002078,0.08893583714960002,0.251
-16.15335447,-23.17970572,0.10877315700099999,0.124
-5.500652381,-12.40705467,0.110040068626,0.168
-8.8,-14.3,0.169895708561,0.278
-4.990641867,-18.44844728,0.156578511,0.275
-4.990641867,-18.44844728,0.15182721614800002,0.4
-8.766527177999999,-14.89751903,0.099390424788,0.255
-8.431807179,-14.87377436,0.208744496107,0.405
-7.963010797000001,-14.18071283,0.17729447782000002,0.306
-9.563382012,-15.69124901,0.177441388369,0.23800000000000002
-8.496963016,-14.43795377,0.219909697771,0.228
-8.319824535,-14.24790926,0.116156443954,0.22399999999999998
-6.884534304,-14.003263,0.21145394444499999,0.106
-1.9606885019999998,-14.20636748,0.167351290584,0.326
-7.061222822,-13.20320786,0.164602249861,0.37200000000000005
-10.09028235,-16.31855107,0.102381765842,0.381
-9.08780275,-15.91370733,0.155217289925,0.262
-6.517540824,-12.60967675,0.09652321040629999,0.33399999999999996
-9.68137083,-15.282500299999999,0.21671849489199999,0.37200000000000005
-3.323826033,-10.23939289,0.186723589897,0.327
-8.882816706,-14.62011974,0.14319688081700002,0.271
-8.908710252999999,-15.3823522,0.157806605101,0.405
-6.13280268,-12.14890328,0.18298521637899998,0.21600000000000003
-6.192855744,-14.48450789,0.127200976014,0.18600000000000003
-3.392566688,-12.18060562,0.22571234405,0.33299999999999996
-14.299303899999998,-22.0099826,0.0785145387053,0.127
-7.502149065,-13.60529086,0.266344726086,0.18100000000000002
-12.6534538,-18.73212025,0.143655270338,0.22899999999999998
-7.96,-14.27,0.12457434088,0.159
-14.57701337,-24.23365014,0.14890486002,0.244
-13.44708658,-20.57693213,0.126064404845,0.048
-13.97614555,-22.1431578,0.08566519618030001,0.175
-8.011269882,-14.30473309,0.223570495844,0.28300000000000003
-11.11092991,-17.68678651,0.185348451138,0.165
-9.726750747999999,-17.91992072,0.133052527905,0.055
-8.63589051,-15.35913491,0.387422710657,0.355
-8.63589051,-15.35913491,0.387422710657,0.21
-13.19754596,-20.89637019,0.07856765389439999,0.134
-13.69743357,-20.2167092,0.0707373097539,0.05
-12.65587533,-19.77192719,0.08246038109060001,0.231
-14.94170979,-23.54866142,0.109197720885,0.11699999999999999
-7.43056651,-13.72317342,0.107364803553,0.159
-5.3882856729999995,-11.02799356,0.317752480507,0.136
-6.093730344,-14.94256938,0.110815145075,0.392
-7.4324133,-13.3068255,0.26646569371199996,0.105
-7.930565706,-13.63961727,0.0919217020273,0.24600000000000002
-7.688301297000001,-13.62003837,0.246223598719,0.204
-6.136501752000001,-11.91931976,0.353331208229,0.327
-7.54148139,-13.53012952,0.221578836441,0.217
-9.451441435,-15.29322192,0.11694586277,0.212
-8.704985064,-15.71729702,0.194359660149,0.163
-8.828285155,-14.73892145,0.21380020678,0.096
-8.560906791,-14.52292666,0.122220307589,0.321
-4.886322294,-11.15503856,0.173167794943,0.37
-9.977401282999999,-16.65317291,0.109375633299,0.384
-4.707190017,-11.51851651,0.09951330721380001,0.337
-9.884690133,-15.83370647,0.134268656373,0.258
-5.395005487000001,-11.6963806,0.18672840297200002,0.20800000000000002
-7.9219934279999995,-15.74741655,0.106033675373,0.19
-6.35078474,-14.27251194,0.14741289615599998,0.146
-9.56,-15.44,0.248429000378,0.039
-6.579722959,-12.41850759,0.290425986052,0.409
-9.301860201,-15.03515297,0.408096671104,0.271
-9.712364104,-16.0931598,0.17950296402,0.18600000000000003
-14.18280805,-21.61455178,0.172161489725,0.18
-9.271192569,-15.50335037,0.0,0.134
-14.79490321,-21.87541807,0.0779342874885,0.015
-8.12934568,-13.98136673,0.332140773535,0.127
-8.651840566,-17.44483566,0.17002852261100002,0.244
-6.560189571,-12.78129257,0.0835778564215,0.10800000000000001
-7.850329382999999,-14.06426793,0.17746283114,0.381
-7.985639545,-13.81399311,0.168507024646,0.28600000000000003
-8.411863919,-14.46956252,0.187316283584,0.408
-8.675995112,-14.90725145,0.200686439872,0.24100000000000002
-8.570385263,-14.77447731,0.522607088089,0.242
-7.537885523,-13.66768537,0.558836698532,0.322
-7.898163796,-15.46085492,0.080659776926,0.392
-9.791508662,-15.8768837,0.192663058639,0.025
-12.47624931,-19.95017522,0.396522462368,0.114
-8.538419514,-16.06335367,0.10015879571399999,0.256
-9.052386291,-15.14614312,0.264254271984,0.115
-15.11259633,-21.83144831,0.146805167198,0.033
-9.03534043,-16.67311509,0.314833074808,0.09
-3.9467065580000003,-13.81770039,0.0702499449253,0.37200000000000005
-12.38345702,-19.48526247,0.0975527986884,0.402
-11.20502915,-19.42553071,0.13519224524499998,0.195
-12.25256201,-20.45317017,0.09119078516960001,0.11900000000000001
-9.998465516,-17.568673899999997,0.133211806417,0.039
-5.9260667,-13.14003261,0.0807281658053,0.14300000000000002
-8.763481603999999,-14.9657893,0.333815127611,0.11
-8.848472475,-14.84847063,0.12239780277000001,0.301
-6.759243917,-13.51462568,0.118933111429,0.095
-7.469895932999999,-13.15736915,0.32222923636399997,0.11599999999999999
-10.43,-16.43,0.0785552188754,0.10400000000000001
-10.1517978,-17.15057768,0.134647935629,0.289
-3.7468178119999997,-12.42944231,0.145120695233,0.311
-9.203118151,-14.60092889,0.10811414569599999,0.133
-2.7389234489999996,-8.762328552,0.36471390724200003,0.314
-9.415361742,-15.83110986,0.150195151567,0.187
-10.48825598,-16.15663335,0.22366777062399998,0.261
-10.02093731,-18.17107811,0.175766050816,0.327
-7.178632136,-15.08594992,0.174982964993,0.17600000000000002
-11.16386616,-17.07064207,0.177811786532,0.06
-6.465002739,-14.24990098,0.154284223914,0.385
-6.909991965,-12.88623823,0.164556413889,0.382
-11.16386616,-17.07064207,0.13053140044199998,0.159
-8.749926884,-14.013839800000001,0.221224039793,0.40700000000000003
-9.968980319,-15.99688997,0.122576370835,0.204
-11.18925185,-17.41337754,0.125879853964,0.314
-8.533957106,-14.876250599999999,0.220238149166,0.35600000000000004
-7.535703763,-14.20469167,0.21034288406399998,0.365
-7.5247069710000005,-14.93111659,0.16987843811500003,0.14800000000000002
-7.172326554,-12.93127801,0.0793205797672,0.299
-8.348017582999999,-14.04671242,0.174186527729,0.355
-9.900427317,-17.14577474,0.15107581019400002,0.163
-8.403866146,-14.30603937,0.108838886023,0.239
-11.09235133,-18.82500089,0.110787011683,0.09
-5.9095969639999995,-12.19449112,0.274687677622,0.04
-11.90562866,-22.62366069,0.0868943631649,0.242
-7.889839836,-13.71848069,0.297198265791,0.409
-10.27327512,-16.86285659,0.07690401375289999,0.359
-7.470670073,-13.88260402,0.29662948846799997,0.257
-10.12387055,-16.65858892,0.42482250928900006,0.273
-8.63266414,-16.51115504,0.281653374434,0.187
-10.89113308,-17.7591761,0.0919084474444,0.14800000000000002
-10.15368294,-16.71739673,0.23771180212499998,0.251
-9.895311475,-16.67155964,0.09528758376839999,0.235
-8.26,-14.6,0.315245419741,0.114
-10.64656136,-18.5706955,0.0631148740649,0.195
-7.685645347,-16.08419438,0.0700087621808,0.35600000000000004
-12.32706423,-19.73979587,0.094454318285,0.396
-11.36944953,-17.65914716,0.260872423649,0.084
-12.22931443,-20.36668086,0.0886512771249,0.13
-4.904953315,-12.07848274,0.0837447419763,0.132
-13.64404705,-21.64295066,0.137051656842,0.215
-13.64404705,-21.64295066,0.137051656842,0.349
-7.140346323999999,-13.44607844,0.118045434356,0.302
-10.58,-16.26,0.144474864006,0.369
-7.189935067,-13.33866241,0.12485212832699999,0.156
-15.08,-28.79,0.224602073431,0.247
-2.831839568,-11.19779866,0.190906852484,0.187
-9.220432762,-15.25323996,0.174452453852,0.08
-3.958876407,-13.62523348,0.18110257387200002,0.057999999999999996
-3.958876407,-13.62523348,0.135386288166,0.139
-5.272546607,-13.91698584,0.12241658568399999,0.203
-3.91397981,-12.15115833,0.12546479702,0.311
-9.248723601,-14.89249464,0.1551836133,0.40399999999999997
1.855948858,-9.286532388,0.17416143417399998,0.122
-6.128431629,-13.41869737,0.107107453048,0.23600000000000002
-4.1323826,-11.45191535,0.251418143511,0.336
-8.256945521,-15.08361523,0.261354207993,0.187
-12.4,-18.3,0.114661924541,0.162
-6.561360124,-13.62124392,0.493071943521,0.076
-10.27,-21.55,0.213249802589,0.107
-8.246063306,-15.83196148,0.40072402358099996,0.134
-8.717814823,-15.21455714,0.33644425869000005,0.057
-8.398803328,-15.01880945,0.28526479005800004,0.319
-8.600973592,-14.54175912,0.273884057999,0.273
-14.09826453,-22.14723812,0.119838222861,0.017
-7.076430224,-12.76409262,0.397816419601,0.065
-7.076430224,-12.76409262,0.397816419601,0.013999999999999999
-7.076430224,-12.76409262,0.397816419601,0.055
-7.726576944,-14.49552009,0.42523920536,0.375
-8.079700931,-14.52556555,0.24370633065699998,0.231
-9.352332774,-16.95635415,0.411509931087,0.41100000000000003
-9.962011897,-19.06917399,0.15043571591399998,0.217
-9.962011897,-19.06917399,0.15043571591399998,0.359
-8.304611012999999,-14.81669914,0.41928589344000006,0.127
-10.13927241,-17.40455246,0.16952301561799998,0.37
-2.9444682760000003,-10.18581987,0.0915721356869,0.19
-6.403583686,-12.73667623,0.30735591054,0.11800000000000001
-12.16184858,-19.56639782,0.18559980392499997,0.102
-16.18548308,-25.47882542,0.04504473134880001,0.248
-10.10270184,-18.8188932,0.0998019054532,0.017
-12.59263695,-19.54821978,0.118451148272,0.024
-9.450356912,-15.79552386,0.248407691717,0.205
-7.477600255,-13.66617735,0.37370118498800003,0.27699999999999997
-7.477600255,-13.66617735,0.37370118498800003,0.158
-7.771142284,-13.57673558,0.266027092934,0.327
-7.771142284,-13.57673558,0.266027092934,0.231
-7.529414581,-13.79849617,0.189830124378,0.036000000000000004
-13.94779273,-21.09777063,0.046731874346699995,0.652
-9.5716837,-17.36942711,0.10011608898600001,0.128
-7.154581575,-14.40002763,0.121222108603,0.382
-4.74,-11.5,0.201384186745,0.113
-8.693202879,-15.8755064,0.114434987307,0.146
-7.526756582000001,-13.01255528,0.28118059039099996,0.32299999999999995
-9.259642855,-17.61063326,0.11075703054700001,0.147
